price,volume,time,buysell,ordtype,date,dollaramount
36643.20000,0.00167086,1643148379.2287,sell,limit,2022-01-25 22:06:19.228699904,61.22565715199999
36643.20000,0.00400000,1643148379.2297,sell,limit,2022-01-25 22:06:19.229700096,146.5728
36606.80000,0.43785494,1643148379.4322,buy,market,2022-01-25 22:06:19.432199936,16028.468217592002
36641.00000,0.04400000,1643148389.5502,buy,market,2022-01-25 22:06:29.550200064,1612.204
36639.90000,0.04200000,1643148391.2402,buy,market,2022-01-25 22:06:31.240199936,1538.8758000000003
36645.10000,0.01200000,1643148393.7713,buy,market,2022-01-25 22:06:33.771300096,439.7412
36643.10000,0.01400000,1643148396.218,buy,market,2022-01-25 22:06:36.217999872,513.0033999999999
36645.40000,0.00500000,1643148397.8365,buy,market,2022-01-25 22:06:37.836499968,183.227
36653.00000,0.01100000,1643148400.1012,buy,market,2022-01-25 22:06:40.101200128,403.183
36656.10000,0.00193193,1643148406.8968,buy,limit,2022-01-25 22:06:46.896800000,70.817019273
36651.30000,0.13791004,1643148407.3757,sell,limit,2022-01-25 22:06:47.375699968,5054.582249052
36651.10000,0.19000000,1643148407.3766,sell,limit,2022-01-25 22:06:47.376600064,6963.709
36650.80000,0.26189638,1643148407.3777,sell,limit,2022-01-25 22:06:47.377700096,9598.711844104
36647.40000,0.03800000,1643148407.3787,sell,limit,2022-01-25 22:06:47.378700032,1392.6012
36642.60000,0.14688548,1643148407.3797,sell,limit,2022-01-25 22:06:47.379699968,5382.265889448
36642.40000,0.03800000,1643148407.3805,sell,limit,2022-01-25 22:06:47.380499968,1392.4112
36640.90000,0.01364596,1643148407.3816,sell,limit,2022-01-25 22:06:47.381600000,500.00025576400003
36640.40000,0.13791782,1643148407.3826,sell,limit,2022-01-25 22:06:47.382600192,5053.364091928
36639.90000,0.00010000,1643148419.0701,sell,limit,2022-01-25 22:06:59.070099968,3.6639900000000005
36640.00000,0.00032159,1643148421.4761,buy,limit,2022-01-25 22:07:01.476099840,11.783057600000001
36640.00000,0.11534580,1643148423.4612,buy,market,2022-01-25 22:07:03.461199872,4226.270112
36639.90000,0.00843879,1643148423.9753,sell,market,2022-01-25 22:07:03.975300096,309.196421721
36639.90000,0.00011377,1643148430.2139,sell,market,2022-01-25 22:07:10.213900032,4.1685214230000005
36639.90000,0.00063574,1643148430.2384,sell,market,2022-01-25 22:07:10.238400000,23.293450026
36639.90000,0.00013465,1643148430.3144,sell,market,2022-01-25 22:07:10.314400000,4.933562535
36639.90000,0.00041247,1643148433.2288,sell,market,2022-01-25 22:07:13.228800000,15.112859553000002
36640.00000,0.00098585,1643148433.6658,buy,market,2022-01-25 22:07:13.665800192,36.121544
36639.90000,0.00027313,1643148435.4937,sell,market,2022-01-25 22:07:15.493700096,10.007455887
36640.00000,0.20000000,1643148454.7379,buy,market,2022-01-25 22:07:34.737900032,7328.0
36640.00000,0.00601025,1643148466.2452,buy,limit,2022-01-25 22:07:46.245199872,220.21556
36640.00000,0.00267547,1643148470.7915,buy,limit,2022-01-25 22:07:50.791500032,98.0292208
36640.00000,0.00431444,1643148474.6859,buy,limit,2022-01-25 22:07:54.685900032,158.0810816
36640.00000,0.02000000,1643148475.7571,buy,market,2022-01-25 22:07:55.757100032,732.8000000000001
36640.00000,0.00317819,1643148479.2434,buy,market,2022-01-25 22:07:59.243400192,116.4488816
36640.00000,0.01305660,1643148479.3195,buy,market,2022-01-25 22:07:59.319500032,478.393824
36640.00000,0.06306933,1643148481.407,buy,market,2022-01-25 22:08:01.407000064,2310.8602512
36640.00000,0.00148221,1643148481.6174,buy,limit,2022-01-25 22:08:01.617399808,54.308174400000006
36640.00000,0.00346921,1643148483.9344,buy,market,2022-01-25 22:08:03.934400000,127.1118544
36640.00000,0.00496684,1643148486.5444,buy,market,2022-01-25 22:08:06.544399872,181.9850176
36640.00000,0.00027293,1643148493.7313,buy,limit,2022-01-25 22:08:13.731300096,10.0001552
36640.00000,0.02000000,1643148494.8113,buy,market,2022-01-25 22:08:14.811300096,732.8000000000001
36640.00000,0.02000000,1643148506.7008,buy,market,2022-01-25 22:08:26.700800000,732.8000000000001
36640.00000,0.00010000,1643148515.3498,buy,market,2022-01-25 22:08:35.349800192,3.664
36640.00000,0.01006399,1643148526.0659,buy,limit,2022-01-25 22:08:46.065900032,368.74459360000003
36640.00000,0.00889321,1643148527.584,buy,limit,2022-01-25 22:08:47.584000000,325.84721440000004
36640.00000,1.00000000,1643148534.1278,buy,limit,2022-01-25 22:08:54.127800064,36640.0
36640.00000,0.03678485,1643148535.0381,buy,limit,2022-01-25 22:08:55.038099968,1347.796904
36640.00000,0.03678148,1643148536.084,buy,limit,2022-01-25 22:08:56.084000000,1347.6734271999999
36640.00000,0.01283235,1643148540.1783,buy,market,2022-01-25 22:09:00.178299904,470.177304
36640.00000,0.02278995,1643148544.8546,buy,market,2022-01-25 22:09:04.854599936,835.023768
36640.00000,0.00512537,1643148546.0189,buy,market,2022-01-25 22:09:06.018899968,187.7935568
36640.00000,0.02230300,1643148550.2587,buy,market,2022-01-25 22:09:10.258699776,817.18192
36640.00000,0.20670000,1643148560.1989,buy,limit,2022-01-25 22:09:20.198899968,7573.487999999999
36640.00000,0.12730000,1643148560.661,buy,limit,2022-01-25 22:09:20.660999936,4664.272
36640.00000,0.00010024,1643148569.1468,buy,limit,2022-01-25 22:09:29.146800128,3.6727936
36640.00000,0.00010000,1643148573.8057,buy,market,2022-01-25 22:09:33.805700096,3.664
36639.90000,0.00013000,1643148578.1016,sell,limit,2022-01-25 22:09:38.101600000,4.763186999999999
36640.00000,0.00085175,1643148578.7646,buy,market,2022-01-25 22:09:38.764600064,31.208119999999997
36640.00000,0.00038494,1643148591.7062,buy,market,2022-01-25 22:09:51.706199808,14.1042016
36640.00000,0.07000000,1643148603.6163,buy,limit,2022-01-25 22:10:03.616300032,2564.8
36640.00000,0.00749424,1643148605.3412,buy,market,2022-01-25 22:10:05.341200128,274.5889536
36640.00000,0.00795889,1643148616.7202,buy,market,2022-01-25 22:10:16.720199936,291.6137296
36640.00000,0.00104562,1643148619.3224,buy,market,2022-01-25 22:10:19.322400000,38.3115168
36639.90000,0.00012146,1643148623.1013,sell,limit,2022-01-25 22:10:23.101299968,4.450282254
36640.00000,0.00272925,1643148638.8849,buy,limit,2022-01-25 22:10:38.884900096,99.99972
36640.00000,0.00131087,1643148652.0295,buy,market,2022-01-25 22:10:52.029499904,48.0302768
36640.00000,0.00108108,1643148652.982,buy,limit,2022-01-25 22:10:52.982000128,39.6107712
36639.90000,0.00130000,1643148662.8137,sell,market,2022-01-25 22:11:02.813699840,47.63187
36640.00000,0.01665248,1643148665.6959,buy,market,2022-01-25 22:11:05.695899904,610.1468672
36640.00000,1.19403733,1643148667.7026,buy,limit,2022-01-25 22:11:07.702599936,43749.5277712
36640.00000,1.80596267,1643148667.7042,buy,limit,2022-01-25 22:11:07.704199936,66170.4722288
36640.00000,0.01293372,1643148692.6963,buy,limit,2022-01-25 22:11:32.696300032,473.89150079999996
36640.00000,0.00165518,1643148709.5838,buy,market,2022-01-25 22:11:49.583800064,60.6457952
36640.00000,0.64534170,1643148717.5224,buy,limit,2022-01-25 22:11:57.522400000,23645.319888
36640.00000,0.00881171,1643148724.8555,buy,market,2022-01-25 22:12:04.855500032,322.8610544
36639.90000,0.00914930,1643148725.9187,sell,limit,2022-01-25 22:12:05.918700032,335.22943707
36639.90000,0.00131000,1643148733.7371,sell,limit,2022-01-25 22:12:13.737099776,47.998269
36640.00000,0.00279279,1643148747.6987,buy,limit,2022-01-25 22:12:27.698700032,102.3278256
36640.00000,0.00913007,1643148753.4001,buy,market,2022-01-25 22:12:33.400100096,334.52576480000005
36639.90000,0.00298924,1643148755.0023,sell,limit,2022-01-25 22:12:35.002299904,109.52545467600001
36639.90000,0.00023735,1643148755.0044,sell,limit,2022-01-25 22:12:35.004400128,8.696480265
36640.00000,0.03874488,1643148756.9035,buy,limit,2022-01-25 22:12:36.903500032,1419.6124032
36640.00000,0.02908909,1643148758.599,buy,limit,2022-01-25 22:12:38.599000064,1065.8242576
36640.00000,0.00551123,1643148766.2698,buy,limit,2022-01-25 22:12:46.269799936,201.9314672
36640.00000,0.02396188,1643148766.7248,buy,limit,2022-01-25 22:12:46.724800000,877.9632832000001
36640.00000,0.00342358,1643148767.1492,buy,market,2022-01-25 22:12:47.149199872,125.43997119999999
36640.00000,0.00104104,1643148774.0692,buy,limit,2022-01-25 22:12:54.069200128,38.143705600000004
36640.00000,0.00237300,1643148780.4041,buy,market,2022-01-25 22:13:00.404099840,86.94672
36640.00000,0.02283915,1643148787.4385,buy,market,2022-01-25 22:13:07.438499840,836.826456
36640.00000,0.00401321,1643148801.4083,buy,limit,2022-01-25 22:13:21.408300032,147.04401439999998
36639.90000,0.00286861,1643148810.0973,sell,limit,2022-01-25 22:13:30.097299968,105.10558353900001
36640.00000,0.04160836,1643148830.0492,buy,market,2022-01-25 22:13:50.049200128,1524.5303104
36640.00000,0.00010000,1643148832.8146,buy,market,2022-01-25 22:13:52.814599936,3.664
36640.00000,0.00219584,1643148847.7187,buy,market,2022-01-25 22:14:07.718700032,80.4555776
36640.00000,0.01271611,1643148849.6424,buy,market,2022-01-25 22:14:09.642400000,465.9182704
36640.00000,0.03784151,1643148855.538,buy,limit,2022-01-25 22:14:15.538000128,1386.5129264
36639.90000,0.00021009,1643148875.9584,sell,limit,2022-01-25 22:14:35.958400000,7.697676591
36639.90000,0.16927853,1643148875.9594,sell,limit,2022-01-25 22:14:35.959399936,6202.348411347
36639.90000,0.10000000,1643148875.9604,sell,limit,2022-01-25 22:14:35.960400128,3663.9900000000002
36639.90000,0.20000000,1643148875.9613,sell,limit,2022-01-25 22:14:35.961299968,7327.9800000000005
36639.90000,0.19000000,1643148875.963,sell,limit,2022-01-25 22:14:35.963000064,6961.581
36639.90000,0.01344601,1643148875.9642,sell,limit,2022-01-25 22:14:35.964199936,492.660461799
36639.60000,0.32706537,1643148875.9652,sell,limit,2022-01-25 22:14:35.965199872,11983.544330652001
36639.70000,0.00032159,1643148877.2745,sell,limit,2022-01-25 22:14:37.274499840,11.782961123
36636.90000,0.00226000,1643148883.5106,sell,market,2022-01-25 22:14:43.510600192,82.79939399999999
36639.60000,0.00075000,1643148888.5043,buy,market,2022-01-25 22:14:48.504300032,27.4797
36638.10000,0.00311453,1643148898.1186,buy,limit,2022-01-25 22:14:58.118599936,114.110461593
36639.80000,1.10000000,1643148898.1203,buy,limit,2022-01-25 22:14:58.120300032,40303.780000000006
36640.00000,1.28791328,1643148898.1218,buy,limit,2022-01-25 22:14:58.121799936,47189.1425792
36640.00000,0.02103641,1643148898.1237,buy,limit,2022-01-25 22:14:58.123699968,770.7740623999999
36640.00000,0.30793578,1643148898.1252,buy,limit,2022-01-25 22:14:58.125200128,11282.7669792
36639.90000,0.00977157,1643148919.0626,sell,market,2022-01-25 22:15:19.062599936,358.02934764300005
36640.00000,0.00050166,1643148920.0441,buy,market,2022-01-25 22:15:20.044100096,18.3808224
36619.90000,0.00828822,1643148941.4155,buy,market,2022-01-25 22:15:41.415500032,303.51378757800006
36619.90000,0.00171178,1643148941.417,buy,market,2022-01-25 22:15:41.416999936,62.685212422
36619.90000,0.02000000,1643148943.4136,buy,market,2022-01-25 22:15:43.413600000,732.398
36616.20000,0.00510000,1643148952.7863,sell,limit,2022-01-25 22:15:52.786299904,186.74262
36618.60000,0.00010000,1643148963.1727,sell,limit,2022-01-25 22:16:03.172699904,3.66186
36616.40000,0.03353172,1643148965.1159,buy,market,2022-01-25 22:16:05.115900160,1227.810872208
36611.70000,0.01092341,1643148973.2197,buy,limit,2022-01-25 22:16:13.219700224,399.924609897
36609.60000,0.00124124,1643148986.1894,buy,limit,2022-01-25 22:16:26.189400064,45.441299904
36609.50000,0.00012065,1643148986.9147,sell,limit,2022-01-25 22:16:26.914700032,4.416936175
36609.60000,0.02000000,1643148987.662,buy,market,2022-01-25 22:16:27.661999872,732.192
36605.00000,0.01400000,1643148990.5526,buy,market,2022-01-25 22:16:30.552599808,512.47
36605.00000,0.01363362,1643148991.9503,buy,market,2022-01-25 22:16:31.950299904,499.05866010000005
36605.00000,0.03236638,1643148991.9519,buy,market,2022-01-25 22:16:31.951899904,1184.7713399
36605.00000,0.02100000,1643148993.9144,buy,market,2022-01-25 22:16:33.914400000,768.705
36608.70000,0.02700000,1643148995.7258,buy,market,2022-01-25 22:16:35.725799936,988.4348999999999
36609.60000,0.01100000,1643148996.8319,buy,market,2022-01-25 22:16:36.831899904,402.70559999999995
36611.50000,0.01500000,1643148998.7965,buy,market,2022-01-25 22:16:38.796499968,549.1725
36611.50000,0.02000000,1643148999.1703,buy,market,2022-01-25 22:16:39.170299904,732.23
36610.90000,0.00128818,1643148999.7699,buy,limit,2022-01-25 22:16:39.769900032,47.161429162000005
36607.00000,0.00200000,1643149011.0077,buy,limit,2022-01-25 22:16:51.007699968,73.214
36607.00000,0.00061642,1643149019.2679,buy,market,2022-01-25 22:16:59.267899904,22.56528694
36606.90000,0.00681583,1643149037.4683,sell,limit,2022-01-25 22:17:17.468300032,249.506407227
36600.10000,0.07083848,1643149037.4699,sell,limit,2022-01-25 22:17:17.469899776,2592.6954518479997
36597.80000,0.01991207,1643149038.9269,sell,market,2022-01-25 22:17:18.926899968,728.7379554460001
36597.40000,0.13200336,1643149039.5895,sell,limit,2022-01-25 22:17:19.589499904,4830.979767264
36589.50000,0.00010000,1643149044.5091,buy,limit,2022-01-25 22:17:24.509100032,3.6589500000000004
36572.50000,0.03874488,1643149071.6877,sell,market,2022-01-25 22:17:51.687699968,1416.9971238
36572.50000,0.18180335,1643149071.6928,sell,market,2022-01-25 22:17:51.692800000,6649.003017875
36566.20000,0.00082042,1643149071.6945,sell,market,2022-01-25 22:17:51.694500096,29.999641803999996
36560.90000,0.09031384,1643149071.6957,sell,market,2022-01-25 22:17:51.695699968,3301.955272856
36560.40000,0.04020000,1643149085.8878,buy,market,2022-01-25 22:18:05.887800064,1469.72808
36560.40000,0.00287568,1643149091.0419,buy,limit,2022-01-25 22:18:11.041900032,105.136011072
36560.40000,0.00132132,1643149101.3523,buy,limit,2022-01-25 22:18:21.352300032,48.307987728
36560.40000,0.02000000,1643149117.8203,buy,market,2022-01-25 22:18:37.820300032,731.2080000000001
36560.40000,0.00106106,1643149119.9126,buy,limit,2022-01-25 22:18:39.912600064,38.792778024
36560.40000,0.00030242,1643149120.8632,buy,market,2022-01-25 22:18:40.863200000,11.056596168
36560.40000,0.03740762,1643149120.865,buy,market,2022-01-25 22:18:40.864999936,1367.6375502480003
36560.40000,0.30000000,1643149127.0165,buy,market,2022-01-25 22:18:47.016499968,10968.12
36560.40000,0.00041994,1643149130.8347,buy,market,2022-01-25 22:18:50.834700032,15.353174376
36560.40000,0.05842641,1643149141.9204,buy,market,2022-01-25 22:19:01.920399872,2136.092920164
36560.40000,0.00159007,1643149144.2499,buy,market,2022-01-25 22:19:04.249900032,58.133595228000004
36560.40000,0.00295295,1643149148.2198,buy,limit,2022-01-25 22:19:08.219800064,107.96103318000002
36560.40000,0.00010000,1643149150.2931,buy,market,2022-01-25 22:19:10.293100032,3.6560400000000004
36560.30000,0.00136535,1643149157.6797,sell,limit,2022-01-25 22:19:17.679699968,49.917605605000006
36560.30000,0.00314354,1643149157.6814,sell,limit,2022-01-25 22:19:17.681400064,114.928765462
36560.30000,0.00333268,1643149157.6826,sell,limit,2022-01-25 22:19:17.682599936,121.84378060400002
36518.60000,0.00860000,1643149169.1764,sell,limit,2022-01-25 22:19:29.176399872,314.05996
36518.60000,0.14030453,1643149169.2603,sell,market,2022-01-25 22:19:29.260300032,5123.725009258
36518.60000,0.05969547,1643149169.2622,sell,market,2022-01-25 22:19:29.262200064,2179.994990742
36534.60000,0.00075095,1643149169.3294,sell,limit,2022-01-25 22:19:29.329400064,27.43565787
36534.60000,0.00527296,1643149169.4022,sell,limit,2022-01-25 22:19:29.402200064,192.645484416
36526.20000,0.01728990,1643149169.4038,sell,limit,2022-01-25 22:19:29.403800064,631.53434538
36534.60000,0.06727625,1643149169.9426,sell,limit,2022-01-25 22:19:29.942599936,2457.9108832499996
36526.10000,0.05262375,1643149169.9442,sell,limit,2022-01-25 22:19:29.944199936,1922.1403548749997
36526.10000,0.02379135,1643149170.2255,sell,limit,2022-01-25 22:19:30.225500160,869.0052292349999
36518.60000,0.07336037,1643149170.2267,sell,limit,2022-01-25 22:19:30.226700032,2679.018007882
36509.80000,0.00075095,1643149170.2276,sell,limit,2022-01-25 22:19:30.227600128,27.417034310000002
36507.50000,0.21455000,1643149170.2289,sell,limit,2022-01-25 22:19:30.228899840,7832.684125
36505.10000,0.48610549,1643149170.2299,sell,limit,2022-01-25 22:19:30.229899776,17745.329522999
36520.50000,0.05475098,1643149170.5247,sell,limit,2022-01-25 22:19:30.524699904,1999.53316509
36520.50000,0.00274963,1643149171.028,sell,limit,2022-01-25 22:19:31.028000000,100.417862415
36495.40000,0.02000000,1643149183.1858,buy,market,2022-01-25 22:19:43.185800192,729.908
36495.40000,0.00223143,1643149184.4351,buy,market,2022-01-25 22:19:44.435100160,81.436930422
36491.70000,0.01155286,1643149191.7348,buy,market,2022-01-25 22:19:51.734800128,421.58350126199997
36495.50000,0.00049524,1643149202.7797,buy,limit,2022-01-25 22:20:02.779699968,18.07403142
36518.30000,0.00219051,1643149202.7813,buy,limit,2022-01-25 22:20:02.781299968,79.993701333
36520.30000,0.12204657,1643149204.5134,sell,market,2022-01-25 22:20:04.513400064,4457.177350371
36520.60000,0.02101707,1643149208.8087,buy,market,2022-01-25 22:20:08.808700160,767.5560066419999
36520.60000,0.03000000,1643149216.9724,buy,limit,2022-01-25 22:20:16.972399872,1095.618
36520.60000,0.06898293,1643149217.0991,buy,limit,2022-01-25 22:20:17.099100160,2519.297993358
36531.70000,0.03800000,1643149217.1002,buy,limit,2022-01-25 22:20:17.100199936,1388.2045999999998
36532.00000,0.10459930,1643149217.1017,buy,limit,2022-01-25 22:20:17.101700096,3821.2216276000004
36539.10000,0.03800000,1643149217.1032,buy,limit,2022-01-25 22:20:17.103200000,1388.4858
36540.50000,0.72041777,1643149217.1044,buy,limit,2022-01-25 22:20:17.104399872,26324.425524684997
36530.80000,0.03000000,1643149217.323,buy,limit,2022-01-25 22:20:17.323000064,1095.924
36544.40000,0.01283296,1643149221.9016,sell,limit,2022-01-25 22:20:21.901600000,468.972823424
36536.70000,0.00021280,1643149232.1643,buy,market,2022-01-25 22:20:32.164300032,7.775009759999999
36536.40000,0.02081048,1643149234.25,sell,limit,2022-01-25 22:20:34.249999872,760.340021472
36536.50000,0.00380650,1643149250.2555,buy,market,2022-01-25 22:20:50.255500032,139.07618725
36538.50000,0.00072610,1643149250.2569,buy,market,2022-01-25 22:20:50.256900096,26.53060485
36538.50000,0.00038064,1643149251.247,buy,limit,2022-01-25 22:20:51.247000064,13.908014640000001
36545.80000,0.00020172,1643149251.2487,buy,limit,2022-01-25 22:20:51.248699904,7.372018776000001
36546.10000,0.00060994,1643149251.2504,buy,limit,2022-01-25 22:20:51.250400000,22.290928234
36555.30000,0.00217486,1643149251.252,buy,limit,2022-01-25 22:20:51.252000000,79.502659758
36556.90000,0.04450000,1643149264.174,buy,market,2022-01-25 22:21:04.174000128,1626.78205
36556.90000,0.00500000,1643149264.1756,buy,market,2022-01-25 22:21:04.175600128,182.7845
36558.40000,0.10000000,1643149264.1768,buy,market,2022-01-25 22:21:04.176800000,3655.84
36558.90000,0.14325476,1643149264.1778,buy,market,2022-01-25 22:21:04.177799936,5237.236445364
36559.00000,0.23291929,1643149264.1794,buy,market,2022-01-25 22:21:04.179399936,8515.29632311
36559.00000,0.00134070,1643149296.4428,buy,limit,2022-01-25 22:21:36.442800128,49.0146513
36558.90000,0.01637000,1643149297.1926,sell,limit,2022-01-25 22:21:37.192600064,598.469193
36558.90000,0.00012112,1643149326.8867,sell,limit,2022-01-25 22:22:06.886700032,4.428013968
36558.90000,0.00049320,1643149326.8883,sell,limit,2022-01-25 22:22:06.888300032,18.03084948
36558.80000,0.00964900,1643149326.89,sell,limit,2022-01-25 22:22:06.890000128,352.7558612
36536.40000,0.00544836,1643149330.3807,sell,limit,2022-01-25 22:22:10.380700160,199.06346030400002
36536.50000,0.00500000,1643149331.2002,buy,limit,2022-01-25 22:22:11.200200192,182.6825
36536.40000,0.39455164,1643149331.2828,sell,limit,2022-01-25 22:22:11.282799872,14415.496539696
36502.50000,0.01951994,1643149331.3543,sell,limit,2022-01-25 22:22:11.354299904,712.52660985
36502.70000,0.00096540,1643149331.4127,sell,limit,2022-01-25 22:22:11.412699904,35.23970658
36491.60000,0.00018057,1643149332.927,buy,limit,2022-01-25 22:22:12.927000064,6.589288212
36489.20000,0.09000000,1643149333.7865,buy,limit,2022-01-25 22:22:13.786500096,3284.028
36480.60000,0.02000000,1643149343.7214,buy,market,2022-01-25 22:22:23.721400064,729.612
36480.60000,0.00500000,1643149344.6756,buy,market,2022-01-25 22:22:24.675600128,182.403
36480.60000,0.01400000,1643149345.7995,buy,market,2022-01-25 22:22:25.799500032,510.72839999999997
36480.80000,0.02300000,1643149347.1678,buy,market,2022-01-25 22:22:27.167800064,839.0584
36494.50000,0.00023294,1643149350.884,buy,market,2022-01-25 22:22:30.884000000,8.501028830000001
36494.50000,0.01100000,1643149351.4553,buy,market,2022-01-25 22:22:31.455300096,401.43949999999995
36494.70000,0.01100000,1643149354.6776,buy,market,2022-01-25 22:22:34.677600000,401.44169999999997
36498.10000,0.00200000,1643149356.0883,buy,market,2022-01-25 22:22:36.088300032,72.9962
36497.40000,0.00100000,1643149361.6505,sell,limit,2022-01-25 22:22:41.650500096,36.4974
36493.40000,0.00499525,1643149361.6519,sell,limit,2022-01-25 22:22:41.651900160,182.29365635
36493.40000,0.00547163,1643149361.6569,sell,limit,2022-01-25 22:22:41.656899840,199.678382242
36494.30000,0.03800000,1643149361.8451,buy,limit,2022-01-25 22:22:41.845100032,1386.7834
36496.80000,0.05832800,1643149361.8465,buy,limit,2022-01-25 22:22:41.846499840,2128.7853504
36495.40000,0.00020459,1643149383.819,buy,market,2022-01-25 22:23:03.819000064,7.466593886
36492.20000,0.07549500,1643149384.9277,sell,limit,2022-01-25 22:23:04.927699968,2754.978639
36490.00000,0.05758990,1643149384.9288,sell,limit,2022-01-25 22:23:04.928800000,2101.455451
36489.90000,0.19000000,1643149384.9297,sell,limit,2022-01-25 22:23:04.929699840,6933.081
36489.80000,0.02000000,1643149401.311,buy,market,2022-01-25 22:23:21.311000064,729.796
36489.70000,0.00151384,1643149412.1172,sell,market,2022-01-25 22:23:32.117199872,55.239567447999995
36489.80000,0.00396869,1643149416.8501,buy,limit,2022-01-25 22:23:36.850099968,144.81670436200002
36489.80000,0.00015709,1643149418.7304,buy,limit,2022-01-25 22:23:38.730400000,5.732182682
36489.70000,0.02000000,1643149420.1984,sell,market,2022-01-25 22:23:40.198400000,729.794
36489.80000,0.00247288,1643149427.8502,buy,limit,2022-01-25 22:23:47.850200064,90.23489662400002
36489.80000,0.00167346,1643149427.852,buy,limit,2022-01-25 22:23:47.852000000,61.06422070800001
36489.80000,0.00348109,1643149428.4796,buy,limit,2022-01-25 22:23:48.479599872,127.024277882
36489.80000,0.00829994,1643149429.0969,buy,limit,2022-01-25 22:23:49.096900096,302.863150612
